1, 179.1, 1.113199E+01
2, 223.4, 1.113408E+01
3, 332.3, 9.968228E+00
4, 341.2, 1.185790E+01
5, 354.1, 1.021365E+01
6, 354.5, 9.987439E+00
7, 355.4, 9.548655E+00
8, 356.1, 9.132580E+00
9, 356.9, 8.863323E+00
10, 356.8, 8.451996E+00
11, 357.1, 8.416026E+00
12, 357.0, 8.282645E+00
13, 356.8, 8.074347E+00
14, 356.9, 7.799117E+00
15, 356.9, 7.775606E+00
16, 356.6, 7.680116E+00
17, 356.7, 7.613964E+00
18, 356.1, 7.682194E+00
19, 354.7, 9.061123E+00
20, 356.1, 7.659709E+00
21, 355.5, 7.630927E+00
22, 355.2, 7.625901E+00
23, 355.8, 7.533213E+00
24, 355.2, 7.547453E+00
25, 354.6, 7.665334E+00
26, 354.8, 7.531648E+00
27, 354.6, 7.399716E+00
28, 354.6, 7.442032E+00
29, 354.9, 7.470094E+00
30, 354.3, 7.457062E+00
31, 353.8, 7.381530E+00
32, 353.8, 7.326279E+00
33, 353.7, 7.372424E+00
34, 353.7, 7.362869E+00
35, 353.4, 7.340978E+00
36, 353.5, 7.268291E+00
37, 320.2, 7.347768E+00
38, 342.3, 7.288271E+00
39, 353.3, 7.328199E+00
40, 353.3, 7.341289E+00
41, 353.1, 7.156898E+00
42, 353.0, 7.202837E+00
43, 353.3, 7.229613E+00
44, 353.0, 7.089927E+00
45, 352.8, 7.136206E+00
46, 352.7, 7.106827E+00
47, 352.6, 7.114589E+00
48, 332.3, 7.123905E+00
49, 352.4, 7.044425E+00
50, 352.4, 7.018297E+00
