1, 56.8, 1.104073E+01
2, 72.0, 1.104062E+01
3, 91.5, 1.026224E+01
4, 104.7, 9.802649E+00
5, 93.6, 9.946676E+00
6, 108.4, 9.568969E+00
7, 111.2, 9.313132E+00
8, 130.5, 9.185984E+00
9, 120.4, 8.988699E+00
10, 129.2, 8.769845E+00
11, 133.3, 8.498181E+00
12, 108.5, 8.290857E+00
13, 121.6, 8.042221E+00
14, 124.7, 7.914087E+00
15, 111.5, 7.754654E+00
16, 121.6, 7.639761E+00
17, 143.5, 7.512397E+00
18, 111.4, 7.550858E+00
19, 113.2, 7.447489E+00
20, 128.3, 7.423879E+00
21, 139.8, 7.400519E+00
22, 109.4, 7.439276E+00
23, 139.4, 7.367970E+00
24, 128.9, 7.358021E+00
25, 114.2, 7.476339E+00
26, 136.8, 7.404664E+00
27, 123.0, 7.282439E+00
28, 114.6, 7.297935E+00
29, 123.1, 7.316503E+00
30, 117.5, 7.296988E+00
31, 110.1, 7.170006E+00
32, 105.1, 7.097847E+00
33, 134.7, 7.134312E+00
34, 99.6, 7.106824E+00
35, 122.3, 7.055351E+00
36, 125.5, 6.993219E+00
37, 111.9, 7.029313E+00
38, 112.5, 6.933850E+00
39, 117.7, 6.979823E+00
40, 122.9, 6.965266E+00
41, 127.5, 6.777371E+00
42, 109.5, 6.791168E+00
43, 109.5, 6.845263E+00
44, 117.2, 6.659563E+00
45, 110.3, 6.732480E+00
46, 109.5, 6.694157E+00
47, 93.4, 6.675617E+00
48, 105.3, 6.688540E+00
49, 174.5, 6.569063E+00
50, 328.9, 6.530272E+00
