1, 184.1, 1.113200E+01
2, 240.2, 1.113410E+01
3, 345.8, 9.968145E+00
4, 346.4, 1.185655E+01
5, 347.8, 1.021335E+01
6, 348.4, 9.987242E+00
7, 349.5, 9.521291E+00
8, 349.8, 9.144052E+00
9, 211.6, 8.861107E+00
10, 205.3, 8.442299E+00
11, 350.7, 8.427809E+00
12, 351.0, 8.324931E+00
13, 349.9, 8.139030E+00
14, 351.0, 7.873621E+00
15, 350.5, 7.723909E+00
16, 350.8, 7.678505E+00
17, 300.2, 7.583464E+00
18, 350.2, 7.642516E+00
19, 350.3, 7.559398E+00
20, 350.0, 7.548584E+00
21, 349.4, 7.553404E+00
22, 349.4, 7.543810E+00
23, 348.9, 7.466618E+00
24, 280.8, 7.460622E+00
25, 348.7, 7.559476E+00
26, 349.0, 7.478076E+00
27, 348.3, 7.385720E+00
28, 348.8, 7.422254E+00
29, 348.2, 7.459634E+00
30, 347.7, 7.448735E+00
31, 347.5, 7.356761E+00
32, 347.2, 7.308734E+00
33, 346.8, 7.363607E+00
34, 347.0, 7.356304E+00
35, 347.1, 7.335049E+00
36, 346.7, 7.257670E+00
37, 346.8, 7.324730E+00
38, 346.4, 7.280063E+00
39, 346.3, 7.298547E+00
40, 346.2, 7.305033E+00
41, 346.4, 7.140652E+00
42, 346.1, 7.177451E+00
43, 346.0, 7.213957E+00
44, 345.4, 7.071088E+00
45, 345.8, 7.097953E+00
46, 266.8, 7.066775E+00
47, 345.7, 7.069916E+00
48, 345.8, 7.093477E+00
49, 345.8, 6.978807E+00
50, 345.7, 6.959908E+00
