1, 401.6, 1.162335E+01
2, 440.0, 1.162525E+01
3, 486.8, 1.608466E+01
4, 487.4, 1.361989E+01
5, 486.7, 1.448585E+01
6, 490.1, 2.032045E+01
7, 490.0, 1.460021E+01
8, 492.1, 2.104437E+01
9, 492.9, 1.884492E+01
10, 492.7, 1.515310E+01
11, 492.8, 1.220402E+01
12, 492.9, 1.110896E+01
13, 494.8, 1.206101E+01
14, 493.7, 1.037207E+01
15, 494.6, 9.974016E+00
16, 494.2, 9.599754E+00
17, 494.5, 9.099786E+00
18, 494.7, 8.657566E+00
19, 494.0, 8.219255E+00
20, 494.7, 8.302885E+00
21, 495.5, 9.240582E+00
22, 493.8, 8.563257E+00
23, 493.6, 8.124039E+00
24, 494.0, 7.924133E+00
25, 493.4, 7.965159E+00
26, 493.3, 7.824977E+00
27, 493.2, 7.619641E+00
28, 493.5, 7.651860E+00
29, 493.4, 7.720221E+00
30, 492.9, 7.702653E+00
31, 493.2, 7.583700E+00
32, 492.3, 7.480902E+00
33, 492.6, 7.518613E+00
34, 492.3, 7.499958E+00
35, 492.7, 7.489532E+00
36, 491.5, 7.441464E+00
37, 491.4, 7.501747E+00
38, 491.6, 7.437859E+00
39, 491.6, 7.456898E+00
40, 491.4, 7.465856E+00
41, 490.6, 7.325211E+00
42, 490.8, 7.347955E+00
43, 490.5, 7.369636E+00
44, 490.2, 7.266932E+00
45, 490.3, 7.303919E+00
46, 490.2, 7.268170E+00
47, 489.8, 7.276963E+00
48, 489.7, 7.291635E+00
49, 489.3, 7.143610E+00
50, 489.6, 7.133389E+00
