1, 93.4, 1.112001E+01
2, 122.3, 1.111968E+01
3, 194.9, 1.007330E+01
4, 199.7, 9.407327E+00
5, 232.5, 9.862604E+00
6, 221.3, 9.592310E+00
7, 247.7, 9.733522E+00
8, 297.1, 8.897666E+00
9, 212.6, 8.638989E+00
10, 231.3, 8.321848E+00
11, 241.3, 8.095518E+00
12, 242.9, 1.201224E+01
13, 256.6, 7.829355E+00
14, 277.5, 7.724519E+00
15, 260.6, 7.579689E+00
16, 296.4, 7.557512E+00
17, 284.2, 7.465793E+00
18, 271.1, 7.536507E+00
19, 304.7, 7.461584E+00
20, 266.9, 7.449347E+00
21, 256.1, 7.434971E+00
22, 259.5, 7.421589E+00
23, 204.2, 7.350772E+00
24, 274.6, 7.362055E+00
25, 224.7, 7.452274E+00
26, 234.5, 7.377910E+00
27, 262.8, 7.281960E+00
28, 269.9, 7.309217E+00
29, 269.8, 7.334850E+00
30, 272.5, 7.311142E+00
31, 305.7, 7.186338E+00
32, 285.4, 7.153312E+00
33, 296.7, 7.260981E+00
34, 275.2, 7.153813E+00
35, 288.1, 7.116346E+00
36, 296.6, 7.049525E+00
37, 260.3, 7.113852E+00
38, 237.2, 7.029538E+00
39, 280.9, 7.049946E+00
40, 285.6, 7.039202E+00
41, 287.8, 6.859078E+00
42, 243.3, 6.889005E+00
43, 273.6, 6.912046E+00
44, 280.9, 6.787696E+00
45, 256.3, 6.829088E+00
46, 260.3, 6.810195E+00
47, 289.6, 6.780559E+00
48, 287.3, 6.808239E+00
49, 307.1, 6.677591E+00
50, 297.4, 6.659727E+00
