1, 218.0, 1.113199E+01
2, 270.6, 1.113408E+01
3, 357.7, 9.968182E+00
4, 358.2, 1.185835E+01
5, 359.7, 1.021370E+01
6, 360.1, 9.987488E+00
7, 360.4, 9.530345E+00
8, 360.9, 9.138875E+00
9, 344.3, 8.865723E+00
10, 355.1, 8.447681E+00
11, 361.7, 8.415658E+00
12, 362.1, 8.362034E+00
13, 357.6, 8.045894E+00
14, 333.5, 7.806803E+00
15, 361.0, 7.812259E+00
16, 361.3, 7.704982E+00
17, 360.8, 7.604735E+00
18, 360.7, 7.655883E+00
19, 360.7, 7.573839E+00
20, 318.6, 7.568155E+00
21, 350.8, 7.569944E+00
22, 359.8, 7.584862E+00
23, 353.0, 7.521786E+00
24, 331.0, 7.506562E+00
25, 351.9, 7.607468E+00
26, 358.1, 7.525519E+00
27, 359.0, 7.420865E+00
28, 359.2, 7.443830E+00
29, 358.9, 7.476948E+00
30, 358.9, 7.458175E+00
31, 346.5, 7.380614E+00
32, 358.6, 7.329803E+00
33, 358.4, 7.403977E+00
34, 358.5, 7.398829E+00
35, 358.5, 7.366652E+00
36, 350.3, 7.294316E+00
37, 357.5, 7.369082E+00
38, 347.8, 7.328938E+00
39, 357.7, 7.353591E+00
40, 326.4, 7.361856E+00
41, 356.9, 7.209891E+00
42, 356.9, 7.232243E+00
43, 356.7, 7.264334E+00
44, 356.3, 7.145023E+00
45, 356.5, 7.183505E+00
46, 356.2, 7.153593E+00
47, 356.4, 7.146845E+00
48, 356.5, 7.149677E+00
49, 356.4, 7.043308E+00
50, 351.9, 7.035979E+00
