1, 24.9, 1.099978E+01
2, 31.4, 1.099851E+01
3, 31.3, 1.055907E+01
4, 35.2, 1.002994E+01
5, 34.6, 9.787401E+00
6, 38.7, 9.641566E+00
7, 48.1, 9.556965E+00
8, 31.4, 9.375436E+00
9, 38.5, 9.234864E+00
10, 35.3, 8.994694E+00
11, 38.5, 8.754517E+00
12, 36.3, 8.597502E+00
13, 35.7, 8.379245E+00
14, 33.3, 8.198721E+00
15, 30.6, 7.997797E+00
16, 43.8, 7.857833E+00
17, 44.1, 7.700892E+00
18, 31.4, 7.660765E+00
19, 35.1, 7.512788E+00
20, 36.5, 7.421725E+00
21, 39.2, 7.333924E+00
22, 40.8, 7.229810E+00
23, 43.3, 7.103832E+00
24, 40.5, 7.055778E+00
25, 38.6, 7.123565E+00
26, 41.8, 7.013197E+00
27, 33.2, 6.848770E+00
28, 33.4, 6.882727E+00
29, 38.3, 6.926828E+00
30, 36.8, 6.870552E+00
31, 42.4, 6.708070E+00
32, 45.8, 6.607406E+00
33, 41.8, 6.683907E+00
34, 38.9, 6.598487E+00
35, 45.9, 6.560312E+00
36, 36.5, 6.473608E+00
37, 36.3, 6.494134E+00
38, 33.7, 6.392197E+00
39, 34.2, 6.414060E+00
40, 35.3, 6.407588E+00
41, 38.7, 6.227942E+00
42, 44.7, 6.238840E+00
43, 39.9, 6.282842E+00
44, 48.5, 6.096500E+00
45, 88.7, 6.185830E+00
46, 41.2, 6.149554E+00
47, 46.2, 6.082992E+00
48, 46.7, 6.136399E+00
49, 45.4, 6.019125E+00
50, 43.2, 5.987553E+00
