1, 90.8, 1.112003E+01
2, 125.6, 1.111969E+01
3, 183.5, 1.007319E+01
4, 232.9, 9.407340E+00
5, 180.5, 9.862592E+00
6, 226.7, 9.589444E+00
7, 227.2, 9.731874E+00
8, 217.9, 8.895938E+00
9, 189.4, 8.640867E+00
10, 211.7, 8.317827E+00
11, 208.4, 8.092056E+00
12, 186.9, 1.233018E+01
13, 191.9, 7.829789E+00
14, 208.6, 7.723925E+00
15, 213.2, 7.580212E+00
16, 225.7, 7.552103E+00
17, 214.8, 7.471860E+00
18, 185.2, 7.538038E+00
19, 194.5, 7.461293E+00
20, 196.1, 7.448825E+00
21, 209.1, 7.446258E+00
22, 194.3, 7.416453E+00
23, 217.3, 7.375125E+00
24, 216.6, 7.363631E+00
25, 163.0, 7.463405E+00
26, 162.7, 7.386139E+00
27, 240.3, 7.287166E+00
28, 184.6, 7.311457E+00
29, 153.7, 7.333087E+00
30, 177.6, 7.316176E+00
31, 209.3, 7.199519E+00
32, 245.6, 7.129803E+00
33, 222.9, 7.197749E+00
34, 229.9, 7.171077E+00
35, 203.9, 7.103613E+00
36, 227.6, 7.034097E+00
37, 201.4, 7.071370E+00
38, 180.6, 7.023773E+00
39, 202.6, 7.029544E+00
40, 190.8, 7.038823E+00
41, 235.4, 6.866816E+00
42, 227.9, 6.872422E+00
43, 221.1, 6.905528E+00
44, 207.8, 6.766499E+00
45, 237.4, 6.864875E+00
46, 229.2, 6.781106E+00
47, 190.1, 6.767012E+00
48, 193.0, 6.822435E+00
49, 176.2, 6.686723E+00
50, 188.1, 6.675373E+00
