1, 364.7, 1.143124E+01
2, 403.2, 1.142832E+01
3, 451.6, 1.342139E+01
4, 451.7, 1.415535E+01
5, 451.8, 1.203701E+01
6, 453.4, 2.414903E+01
7, 453.8, 1.471096E+01
8, 454.3, 1.191487E+01
9, 454.5, 1.205456E+01
10, 454.8, 1.054072E+01
11, 454.9, 9.788992E+00
12, 455.1, 9.244806E+00
13, 454.8, 9.239487E+00
14, 454.8, 8.346941E+00
15, 454.9, 8.291807E+00
16, 454.4, 8.079013E+00
17, 454.1, 7.863570E+00
18, 454.6, 8.055615E+00
19, 454.8, 7.754154E+00
20, 454.5, 7.809082E+00
21, 454.8, 7.858402E+00
22, 454.2, 7.821038E+00
23, 453.6, 7.700385E+00
24, 453.8, 7.604815E+00
25, 453.9, 7.676476E+00
26, 454.0, 7.657975E+00
27, 453.4, 7.607970E+00
28, 453.3, 7.632901E+00
29, 453.2, 7.645411E+00
30, 453.0, 7.590957E+00
31, 452.6, 7.504262E+00
32, 452.9, 7.447117E+00
33, 452.1, 7.489052E+00
34, 452.8, 7.484271E+00
35, 451.0, 7.463067E+00
36, 452.1, 7.375633E+00
37, 451.3, 7.456814E+00
38, 451.6, 7.415987E+00
39, 451.5, 7.434568E+00
40, 451.6, 7.428493E+00
41, 451.5, 7.300361E+00
42, 451.0, 7.328650E+00
43, 450.9, 7.344882E+00
44, 450.8, 7.221605E+00
45, 451.0, 7.255632E+00
46, 451.0, 7.211205E+00
47, 450.9, 7.214763E+00
48, 450.5, 7.207881E+00
49, 450.6, 7.119233E+00
50, 450.9, 7.067086E+00
