1, 399.6, 1.162339E+01
2, 433.8, 1.162529E+01
3, 473.9, 1.609079E+01
4, 403.4, 1.361886E+01
5, 474.6, 1.448807E+01
6, 476.4, 2.027331E+01
7, 476.7, 1.463490E+01
8, 478.4, 2.100939E+01
9, 479.1, 1.873244E+01
10, 478.6, 1.519893E+01
11, 478.8, 1.227004E+01
12, 478.8, 1.114702E+01
13, 480.3, 1.182138E+01
14, 479.6, 1.042578E+01
15, 479.9, 9.954948E+00
16, 480.0, 9.536392E+00
17, 480.6, 9.091119E+00
18, 480.4, 8.683492E+00
19, 479.8, 8.194901E+00
20, 480.9, 8.350510E+00
21, 481.1, 8.912880E+00
22, 480.3, 8.395626E+00
23, 480.1, 8.131300E+00
24, 479.2, 7.916541E+00
25, 478.9, 7.976373E+00
26, 478.7, 7.833244E+00
27, 479.0, 7.615577E+00
28, 479.4, 7.681540E+00
29, 479.6, 7.770858E+00
30, 479.2, 7.741663E+00
31, 479.4, 7.627325E+00
32, 479.4, 7.510513E+00
33, 478.4, 7.553697E+00
34, 478.3, 7.531131E+00
35, 477.8, 7.491148E+00
36, 478.4, 7.444414E+00
37, 477.8, 7.510794E+00
38, 477.7, 7.453295E+00
39, 477.7, 7.482835E+00
40, 478.0, 7.488204E+00
41, 477.7, 7.360538E+00
42, 477.2, 7.378018E+00
43, 477.3, 7.403596E+00
44, 476.9, 7.303651E+00
45, 477.0, 7.318784E+00
46, 477.1, 7.284546E+00
47, 476.9, 7.297572E+00
48, 476.5, 7.316878E+00
49, 476.2, 7.189802E+00
50, 477.0, 7.188682E+00
